SalePrice,LotArea,OverallQual,MasVnrArea,TotalBsmtSF,GrLivArea,FullBath,GarageCars,Fireplaces,WoodDeckSF,OpenPorchSF,KitchenQual,Age,RemodAge,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_other,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None
108000,13907.0,5,0.0,996.0,996.0,1,0,1,144.0,0.0,1.0,70.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185000,21780.0,6,0.0,1163.0,1674.0,2,2,1,72.0,36.0,1.0,92.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
268000,13346.0,7,0.0,1095.0,2295.0,2,2,1,0.0,40.0,2.0,18.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128000,6858.0,6,0.0,806.0,1647.0,1,1,0,0.0,66.0,0.0,95.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
325000,11198.0,9,245.0,1122.0,2504.0,2,3,1,144.0,39.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
214000,10171.0,7,168.0,1517.0,1535.0,2,2,0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
316600,12327.0,8,0.0,1496.0,2132.0,1,2,1,349.0,40.0,2.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135960,7032.0,5,0.0,943.0,943.0,1,2,2,42.0,0.0,1.0,31.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142600,13101.0,5,108.0,1728.0,1728.0,2,2,0,0.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120000,7332.0,6,207.0,864.0,864.0,1,1,0,168.0,0.0,2.0,51.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
224500,13159.0,7,0.0,846.0,1692.0,2,2,0,208.0,114.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
170000,9967.0,7,0.0,384.0,1430.0,2,2,1,100.0,0.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
139000,10500.0,5,82.0,372.0,1109.0,1,1,0,35.0,0.0,1.0,39.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118500,8480.0,5,0.0,832.0,1216.0,1,1,0,158.0,0.0,1.0,63.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145000,6292.0,7,0.0,861.0,1477.0,2,1,1,0.0,50.0,1.0,82.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164500,11777.0,5,97.0,1164.0,1320.0,1,2,2,160.0,68.0,1.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146000,3604.0,7,0.0,689.0,1392.0,2,2,0,0.0,102.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
131500,12150.0,5,335.0,1050.0,1795.0,2,1,0,0.0,0.0,1.0,56.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
181900,14585.0,6,85.0,1144.0,1429.0,1,2,2,216.0,110.0,2.0,50.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
253293,12704.0,8,306.0,2042.0,2042.0,2,3,1,0.0,90.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118500,11841.0,6,104.0,816.0,816.0,1,0,0,0.0,32.0,1.0,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325000,13500.0,10,0.0,1237.0,2775.0,3,2,1,105.0,502.0,2.0,117.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133000,6120.0,4,0.0,884.0,1573.0,1,1,0,0.0,0.0,2.0,75.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
369900,11443.0,8,208.0,1868.0,2028.0,2,3,2,326.0,66.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130000,10267.0,6,0.0,816.0,838.0,1,1,0,0.0,0.0,0.0,92.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
137000,8740.0,5,0.0,840.0,860.0,1,2,0,0.0,0.0,1.0,28.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
143000,25095.0,5,0.0,1437.0,1473.0,1,1,2,0.0,48.0,3.0,42.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79500,9100.0,5,0.0,742.0,935.0,1,1,0,0.0,0.0,1.0,80.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
185900,8320.0,7,0.0,770.0,1582.0,2,2,0,0.0,45.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451950,13478.0,10,420.0,1722.0,2296.0,2,3,1,382.0,274.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
138000,6600.0,5,0.0,816.0,816.0,1,2,0,0.0,0.0,1.0,28.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140000,4435.0,6,170.0,848.0,848.0,1,2,0,140.0,0.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110000,7990.0,5,0.0,924.0,924.0,1,1,0,0.0,0.0,1.0,35.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
319000,11302.0,8,238.0,1814.0,1826.0,2,3,1,180.0,75.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114504,3600.0,6,0.0,684.0,1368.0,1,1,0,0.0,158.0,1.0,100.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
194201,3922.0,7,72.0,1258.0,1402.0,0,3,1,120.0,16.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
217500,12984.0,5,459.0,1430.0,1647.0,2,2,1,0.0,0.0,2.0,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151000,1950.0,6,0.0,716.0,1556.0,2,2,1,161.0,0.0,1.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275000,10927.0,8,280.0,1058.0,1904.0,2,2,1,179.0,60.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141000,9000.0,6,0.0,780.0,1375.0,1,1,1,0.0,162.0,2.0,73.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
220000,10041.0,8,0.0,908.0,1915.0,2,2,1,120.0,150.0,2.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151000,3182.0,7,0.0,600.0,1200.0,2,2,0,0.0,172.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221000,12803.0,7,99.0,1494.0,1494.0,2,2,1,192.0,36.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205000,13600.0,7,176.0,768.0,1986.0,2,2,3,0.0,42.0,1.0,45.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152000,12464.0,5,0.0,1040.0,1040.0,1,2,0,168.0,0.0,2.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225000,7800.0,5,0.0,896.0,2008.0,3,1,0,103.0,0.0,3.0,62.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
359100,12168.0,8,0.0,965.0,3194.0,2,2,2,0.0,0.0,1.0,76.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118500,7943.0,4,192.0,1029.0,1029.0,1,1,0,64.0,0.0,1.0,49.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
313000,11050.0,9,204.0,1440.0,2153.0,2,3,2,253.0,142.0,3.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148000,10395.0,6,233.0,1032.0,1032.0,2,2,1,0.0,0.0,1.0,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
261500,11885.0,8,108.0,1299.0,1872.0,2,2,1,160.0,122.0,3.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147000,8402.0,5,0.0,1120.0,1120.0,1,0,0,0.0,30.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75500,1491.0,4,0.0,630.0,630.0,1,0,0,96.0,24.0,1.0,38.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137500,8800.0,6,156.0,936.0,1054.0,1,2,0,120.0,0.0,2.0,47.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
183200,7861.0,6,0.0,783.0,1509.0,2,2,1,100.0,75.0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105500,7227.0,6,0.0,832.0,832.0,1,2,0,0.0,0.0,2.0,56.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
314813,11694.0,9,452.0,1822.0,1828.0,2,3,1,0.0,108.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305000,12244.0,8,226.0,1482.0,2262.0,2,3,2,168.0,0.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67000,8248.0,3,0.0,864.0,864.0,1,0,0,0.0,0.0,1.0,96.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240000,10800.0,6,0.0,1522.0,2614.0,2,2,1,38.0,243.0,1.0,36.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135000,7064.0,5,153.0,980.0,980.0,1,2,0,192.0,0.0,1.0,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168500,2117.0,6,513.0,756.0,1512.0,2,2,1,0.0,32.0,2.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165150,10400.0,6,288.0,732.0,1790.0,1,2,1,148.0,0.0,1.0,38.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
160000,10000.0,6,261.0,1116.0,1116.0,1,2,0,0.0,0.0,1.0,48.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139900,12342.0,5,0.0,978.0,1422.0,1,1,1,0.0,0.0,1.0,50.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153000,9600.0,6,164.0,1156.0,1520.0,1,1,2,0.0,0.0,1.0,55.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
135000,11606.0,5,192.0,1040.0,2080.0,1,2,2,335.0,0.0,0.0,41.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
168500,9020.0,6,259.0,1248.0,1350.0,1,2,0,176.0,0.0,1.0,46.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124000,9000.0,5,0.0,636.0,1750.0,1,1,0,0.0,0.0,3.0,130.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
209500,4590.0,8,108.0,1554.0,1554.0,2,2,1,156.0,73.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82500,11900.0,7,209.0,1386.0,1411.0,2,2,1,192.0,0.0,1.0,33.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139400,9250.0,5,0.0,1056.0,1056.0,1,1,0,390.0,0.0,1.0,56.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
144000,6979.0,6,0.0,1056.0,1056.0,0,2,0,264.0,56.0,1.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200000,10896.0,6,0.0,1440.0,3395.0,2,0,0,0.0,110.0,0.0,96.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000,6120.0,2,0.0,264.0,800.0,1,0,1,0.0,0.0,0.0,74.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93000,6000.0,5,0.0,811.0,1387.0,2,1,0,0.0,0.0,2.0,56.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85000,8777.0,5,0.0,796.0,796.0,1,0,0,328.0,0.0,1.0,100.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264561,3982.0,8,0.0,1520.0,1567.0,2,3,1,312.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
274000,12677.0,8,472.0,1518.0,1518.0,1,2,1,185.0,140.0,3.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226000,7050.0,7,0.0,1057.0,1929.0,2,2,1,0.0,235.0,2.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
345000,13860.0,8,0.0,1952.0,2704.0,2,2,3,269.0,111.0,3.0,38.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152000,10793.0,5,263.0,780.0,1620.0,2,2,0,208.0,0.0,1.0,41.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
370878,9187.0,9,162.0,1766.0,1766.0,2,3,1,195.0,130.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
143250,10530.0,6,0.0,981.0,981.0,1,2,0,0.0,312.0,1.0,39.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98300,7200.0,5,0.0,0.0,1048.0,1,2,0,0.0,27.0,1.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155000,10452.0,6,216.0,1094.0,1094.0,1,2,2,0.0,0.0,1.0,57.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155000,7700.0,6,351.0,756.0,1839.0,1,2,1,0.0,124.0,1.0,44.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84500,1936.0,4,0.0,630.0,630.0,1,0,0,0.0,0.0,1.0,40.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
205950,8125.0,7,0.0,813.0,1665.0,2,2,0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108000,9084.0,4,0.0,755.0,1510.0,1,1,1,120.0,0.0,1.0,70.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
191000,8750.0,7,0.0,880.0,1716.0,2,2,1,0.0,120.0,2.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135000,10320.0,6,0.0,756.0,1469.0,1,1,0,57.0,0.0,1.0,104.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
350000,10437.0,8,660.0,2109.0,2113.0,2,3,1,236.0,46.0,2.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
88000,1680.0,6,381.0,525.0,1092.0,1,1,0,0.0,0.0,1.0,39.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145500,10007.0,5,54.0,1053.0,1053.0,1,1,0,0.0,0.0,2.0,51.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149000,7200.0,7,0.0,776.0,1502.0,1,1,1,0.0,0.0,1.0,79.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
97500,17503.0,6,0.0,912.0,1458.0,1,1,1,192.0,0.0,1.0,62.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167000,9937.0,5,0.0,1486.0,1486.0,1,2,0,0.0,0.0,1.0,46.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
197900,12384.0,7,233.0,793.0,1935.0,2,2,1,0.0,113.0,1.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
402000,46589.0,8,528.0,1629.0,2448.0,2,3,1,517.0,76.0,2.0,16.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110000,13560.0,6,216.0,1392.0,1392.0,1,2,2,0.0,0.0,1.0,42.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137500,10012.0,4,0.0,1138.0,1181.0,2,2,0,0.0,0.0,1.0,38.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
423000,20896.0,8,0.0,2077.0,2097.0,1,3,1,192.0,267.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
230500,11194.0,8,40.0,1406.0,1936.0,2,2,1,188.0,124.0,2.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129000,18450.0,6,113.0,1021.0,2380.0,2,2,1,0.0,265.0,1.0,45.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193500,8125.0,6,258.0,1408.0,1679.0,2,2,1,224.0,42.0,2.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
168000,14175.0,5,0.0,1188.0,1437.0,1,2,1,304.0,0.0,1.0,54.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
137500,11600.0,4,0.0,700.0,1180.0,1,1,1,0.0,0.0,0.0,88.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173500,8633.0,6,0.0,738.0,1476.0,2,2,0,100.0,35.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103600,6629.0,6,0.0,672.0,1369.0,2,1,0,147.0,0.0,1.0,85.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165000,11250.0,6,0.0,1208.0,1208.0,1,2,1,198.0,42.0,1.0,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
257500,14442.0,6,106.0,1477.0,1839.0,2,2,2,0.0,87.0,2.0,53.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140000,9200.0,6,0.0,1136.0,1136.0,1,1,1,426.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148500,2289.0,6,0.0,855.0,1441.0,2,2,1,28.0,0.0,1.0,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87000,9600.0,4,0.0,1095.0,1774.0,2,3,0,0.0,0.0,1.0,110.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109500,9022.0,5,0.0,768.0,792.0,1,1,0,316.0,0.0,2.0,86.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
372500,11844.0,8,464.0,2046.0,2046.0,2,3,1,322.0,82.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128500,9945.0,5,57.0,988.0,988.0,1,2,0,0.0,0.0,1.0,49.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
143000,8012.0,6,0.0,923.0,923.0,2,1,1,80.0,0.0,1.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
159434,4500.0,5,0.0,793.0,1520.0,1,1,0,0.0,0.0,1.0,78.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173000,2887.0,6,0.0,1291.0,1291.0,1,2,1,307.0,0.0,2.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285000,11248.0,9,215.0,1626.0,1668.0,2,3,1,257.0,45.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221000,16770.0,7,30.0,1195.0,1839.0,2,2,0,0.0,81.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
207500,5062.0,7,0.0,1190.0,2090.0,2,2,1,219.0,0.0,2.0,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
227875,10207.0,7,0.0,874.0,1761.0,3,2,0,144.0,105.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148800,5105.0,7,0.0,551.0,1102.0,2,2,0,0.0,60.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
392000,8089.0,8,0.0,1419.0,1419.0,2,2,1,140.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
194700,7577.0,6,256.0,1362.0,1362.0,2,2,1,192.0,28.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141000,4426.0,6,147.0,848.0,848.0,1,2,1,149.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
755000,21535.0,10,1170.0,2444.0,4316.0,3,3,2,382.0,50.0,3.0,16.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
335000,26178.0,7,293.0,1210.0,2519.0,2,2,2,320.0,27.0,2.0,21.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108480,5400.0,5,0.0,1073.0,1073.0,1,1,0,0.0,0.0,1.0,89.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141500,6120.0,5,0.0,927.0,1539.0,1,2,0,112.0,0.0,1.0,74.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176000,13811.0,6,72.0,1112.0,1137.0,2,2,1,125.0,0.0,2.0,23.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89000,6000.0,5,0.0,616.0,616.0,1,1,0,0.0,0.0,1.0,89.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
123500,6420.0,5,0.0,980.0,1148.0,1,1,0,0.0,0.0,1.0,58.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138500,8450.0,5,0.0,894.0,894.0,1,1,1,416.0,144.0,1.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
196000,4282.0,7,0.0,1391.0,1391.0,2,2,0,156.0,158.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
312500,14331.0,8,630.0,1800.0,1800.0,2,3,1,270.0,78.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140000,9600.0,7,168.0,1164.0,1164.0,1,2,0,0.0,0.0,1.0,41.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
361919,12438.0,8,466.0,1234.0,2576.0,2,3,1,324.0,100.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
